 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                     Absolute temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:       5.0000
 Lenght in Y direction:       5.0000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):    1200.0000
 Temperature T2 (top border):                         700.0000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance:   0.1000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
 ========================================================================
            I           J           X           Y           T   Exact Sol
           80          39      2.0101      0.9799   1165.4136   1165.6372
           80          40      2.0101      1.0050   1164.4160   1164.6446
           80          41      2.0101      1.0302   1163.4098   1163.6433
           80          42      2.0101      1.0553   1162.3948   1162.6330
           80          43      2.0101      1.0804   1161.3706   1161.6136
           80          44      2.0101      1.1055   1160.3371   1160.5848
           80          45      2.0101      1.1307   1159.2940   1159.5464
           80          46      2.0101      1.1558   1158.2411   1158.4980
           80          47      2.0101      1.1809   1157.1780   1157.4394
           80          48      2.0101      1.2060   1156.1046   1156.3705
           80          49      2.0101      1.2312   1155.0206   1155.2908
           80          50      2.0101      1.2563   1153.9257   1154.2002
           80          51      2.0101      1.2814   1152.8197   1153.0985
           80          52      2.0101      1.3065   1151.7023   1151.9852
           80          53      2.0101      1.3317   1150.5733   1150.8603
           80          54      2.0101      1.3568   1149.4323   1149.7233
           80          55      2.0101      1.3819   1148.2792   1148.5741
           80          56      2.0101      1.4070   1147.1135   1147.4123
           80          57      2.0101      1.4322   1145.9352   1146.2377
           80          58      2.0101      1.4573   1144.7438   1145.0501
           80          59      2.0101      1.4824   1143.5391   1143.8490
           80          60      2.0101      1.5075   1142.3208   1142.6343
           80          61      2.0101      1.5327   1141.0887   1141.4056
           80          62      2.0101      1.5578   1139.8424   1140.1627
           80          63      2.0101      1.5829   1138.5817   1138.9053
           80          64      2.0101      1.6080   1137.3062   1137.6331
           80          65      2.0101      1.6332   1136.0157   1136.3457
           80          66      2.0101      1.6583   1134.7098   1135.0429
           80          67      2.0101      1.6834   1133.3883   1133.7244
           80          68      2.0101      1.7085   1132.0509   1132.3899
           80          69      2.0101      1.7337   1130.6972   1131.0390
           80          70      2.0101      1.7588   1129.3270   1129.6715
           80          71      2.0101      1.7839   1127.9399   1128.2870
           80          72      2.0101      1.8090   1126.5356   1126.8853
           80          73      2.0101      1.8342   1125.1138   1125.4659
           80          74      2.0101      1.8593   1123.6741   1124.0286
           80          75      2.0101      1.8844   1122.2163   1122.5731
           80          76      2.0101      1.9095   1120.7400   1121.0990
           80          77      2.0101      1.9347   1119.2448   1119.6060
           80          78      2.0101      1.9598   1117.7305   1118.0937
           80          79      2.0101      1.9849   1116.1968   1116.5618
           80          80      2.0101      2.0101   1114.6431   1115.0100
           80          81      2.0101      2.0352   1113.0693   1113.4379
           80          82      2.0101      2.0603   1111.4750   1111.8452
           80          83      2.0101      2.0854   1109.8598   1110.2316
           80          84      2.0101      2.1106   1108.2233   1108.5965
           80          85      2.0101      2.1357   1106.5652   1106.9399
           80          86      2.0101      2.1608   1104.8853   1105.2611
           80          87      2.0101      2.1859   1103.1829   1103.5600
           80          88      2.0101      2.2111   1101.4580   1101.8361
           80          89      2.0101      2.2362   1099.7099   1100.0890
           80          90      2.0101      2.2613   1097.9385   1098.3184
           80          91      2.0101      2.2864   1096.1432   1096.5240
           80          92      2.0101      2.3116   1094.3238   1094.7053
           80          93      2.0101      2.3367   1092.4798   1092.8619
           80          94      2.0101      2.3618   1090.6109   1090.9935
           80          95      2.0101      2.3869   1088.7167   1089.0997
           80          96      2.0101      2.4121   1086.7968   1087.1801
           80          97      2.0101      2.4372   1084.8508   1085.2343
           80          98      2.0101      2.4623   1082.8783   1083.2619
           80          99      2.0101      2.4874   1080.8790   1081.2625
           80         100      2.0101      2.5126   1078.8523   1079.2358
           80         101      2.0101      2.5377   1076.7980   1077.1813
           80         102      2.0101      2.5628   1074.7156   1075.0986
           80         103      2.0101      2.5879   1072.6047   1072.9874
           80         104      2.0101      2.6131   1070.4650   1070.8472
           80         105      2.0101      2.6382   1068.2960   1068.6776
           80         106      2.0101      2.6633   1066.0973   1066.4782
           80         107      2.0101      2.6884   1063.8684   1064.2486
           80         108      2.0101      2.7136   1061.6091   1061.9884
           80         109      2.0101      2.7387   1059.3189   1059.6972
           80         110      2.0101      2.7638   1056.9973   1057.3746
           80         111      2.0101      2.7889   1054.6441   1055.0202
           80         112      2.0101      2.8141   1052.2586   1052.6335
           80         113      2.0101      2.8392   1049.8407   1050.2142
           80         114      2.0101      2.8643   1047.3897   1047.7618
           80         115      2.0101      2.8894   1044.9054   1045.2760
           80         116      2.0101      2.9146   1042.3874   1042.7563
           80         117      2.0101      2.9397   1039.8351   1040.2023
           80         118      2.0101      2.9648   1037.2483   1037.6137
           80         119      2.0101      2.9899   1034.6265   1034.9900
           80         120      2.0101      3.0151   1031.9693   1032.3308
           80         121      2.0101      3.0402   1029.2764   1029.6358
           80         122      2.0101      3.0653   1026.5472   1026.9045
           80         123      2.0101      3.0905   1023.7816   1024.1365
           80         124      2.0101      3.1156   1020.9790   1021.3316
           80         125      2.0101      3.1407   1018.1391   1018.4892
           80         126      2.0101      3.1658   1015.2615   1015.6091
           80         127      2.0101      3.1910   1012.3458   1012.6908
           80         128      2.0101      3.2161   1009.3917   1009.7340
           80         129      2.0101      3.2412   1006.3989   1006.7384
           80         130      2.0101      3.2663   1003.3669   1003.7035
           80         131      2.0101      3.2915   1000.2955   1000.6291
           80         132      2.0101      3.3166    997.1843    997.5149
           80         133      2.0101      3.3417    994.0331    994.3605
           80         134      2.0101      3.3668    990.8414    991.1655
           80         135      2.0101      3.3920    987.6090    987.9298
           80         136      2.0101      3.4171    984.3356    984.6530
           80         137      2.0101      3.4422    981.0209    981.3349
           80         138      2.0101      3.4673    977.6647    977.9751
           80         139      2.0101      3.4925    974.2667    974.5735
           80         140      2.0101      3.5176    970.8267    971.1298
           80         141      2.0101      3.5427    967.3445    967.6439
           80         142      2.0101      3.5678    963.8199    964.1154
           80         143      2.0101      3.5930    960.2526    960.5442
           80         144      2.0101      3.6181    956.6426    956.9302
           80         145      2.0101      3.6432    952.9897    953.2732
           80         146      2.0101      3.6683    949.2938    949.5731
           80         147      2.0101      3.6935    945.5547    945.8298
           80         148      2.0101      3.7186    941.7724    942.0433
           80         149      2.0101      3.7437    937.9468    938.2134
           80         150      2.0101      3.7688    934.0780    934.3401
           80         151      2.0101      3.7940    930.1658    930.4235
           80         152      2.0101      3.8191    926.2104    926.4635
           80         153      2.0101      3.8442    922.2117    922.4603
           80         154      2.0101      3.8693    918.1699    918.4138
           80         155      2.0101      3.8945    914.0850    914.3243
           80         156      2.0101      3.9196    909.9573    910.1917
           80         157      2.0101      3.9447    905.7868    906.0164
           80         158      2.0101      3.9698    901.5738    901.7986
           80         159      2.0101      3.9950    897.3185    897.5384
           80         160      2.0101      4.0201    893.0212    893.2361
           80         161      2.0101      4.0452    888.6822    888.8921
           80         162      2.0101      4.0704    884.3018    884.5067
           80         163      2.0101      4.0955    879.8805    880.0802
           80         164      2.0101      4.1206    875.4186    875.6132
           80         165      2.0101      4.1457    870.9167    871.1061
           80         166      2.0101      4.1709    866.3751    866.5593
           80         167      2.0101      4.1960    861.7945    861.9734
           80         168      2.0101      4.2211    857.1755    857.3491
           80         169      2.0101      4.2462    852.5186    852.6869
           80         170      2.0101      4.2714    847.8245    847.9875
           80         171      2.0101      4.2965    843.0940    843.2516
           80         172      2.0101      4.3216    838.3278    838.4799
           80         173      2.0101      4.3467    833.5267    833.6734
           80         174      2.0101      4.3719    828.6915    828.8327
           80         175      2.0101      4.3970    823.8231    823.9588
           80         176      2.0101      4.4221    818.9224    819.0526
           80         177      2.0101      4.4472    813.9905    814.1151
           80         178      2.0101      4.4724    809.0282    809.1473
           80         179      2.0101      4.4975    804.0367    804.1503
           80         180      2.0101      4.5226    799.0171    799.1250
           80         181      2.0101      4.5477    793.9704    794.0727
           80         182      2.0101      4.5729    788.8979    788.9946
           80         183      2.0101      4.5980    783.8007    783.8918
           80         184      2.0101      4.6231    778.6801    778.7655
           80         185      2.0101      4.6482    773.5374    773.6171
           80         186      2.0101      4.6734    768.3738    768.4479
           80         187      2.0101      4.6985    763.1908    763.2592
           80         188      2.0101      4.7236    757.9897    758.0524
           80         189      2.0101      4.7487    752.7719    752.8289
           80         190      2.0101      4.7739    747.5388    747.5901
           80         191      2.0101      4.7990    742.2918    742.3375
           80         192      2.0101      4.8241    737.0326    737.0725
           80         193      2.0101      4.8492    731.7625    731.7967
           80         194      2.0101      4.8744    726.4831    726.5116
           80         195      2.0101      4.8995    721.1958    721.2187
           80         196      2.0101      4.9246    715.9024    715.9195
           80         197      2.0101      4.9497    710.6042    710.6146
           80         198      2.0101      4.9749    705.3029    705.2713
           80         199      2.0101      5.0000    700.0000    700.0000
           81           0      2.0352      0.0000   1200.0000   1200.0000
           81           1      2.0352      0.0251   1199.1614   1199.1676
           81           2      2.0352      0.0503   1198.3227   1198.3350
           81           3      2.0352      0.0754   1197.4835   1197.5020
           81           4      2.0352      0.1005   1196.6437   1196.6684
           81           5      2.0352      0.1256   1195.8031   1195.8339
           81           6      2.0352      0.1508   1194.9615   1194.9985
           81           7      2.0352      0.1759   1194.1187   1194.1618
           81           8      2.0352      0.2010   1193.2744   1193.3236
           81           9      2.0352      0.2261   1192.4285   1192.4838
           81          10      2.0352      0.2513   1191.5808   1191.6422
           81          11      2.0352      0.2764   1190.7310   1190.7985
           81          12      2.0352      0.3015   1189.8790   1189.9525
           81          13      2.0352      0.3266   1189.0245   1189.1040
           81          14      2.0352      0.3518   1188.1673   1188.2529
           81          15      2.0352      0.3769   1187.3073   1187.3988
           81          16      2.0352      0.4020   1186.4442   1186.5417
           81          17      2.0352      0.4271   1185.5778   1185.6812
           81          18      2.0352      0.4523   1184.7078   1184.8172
           81          19      2.0352      0.4774   1183.8342   1183.9495
           81          20      2.0352      0.5025   1182.9567   1183.0778
           81          21      2.0352      0.5276   1182.0750   1182.2019
           81          22      2.0352      0.5528   1181.1890   1181.3217
           81          23      2.0352      0.5779   1180.2983   1180.4368
           81          24      2.0352      0.6030   1179.4030   1179.5472
           81          25      2.0352      0.6281   1178.5026   1178.6525
           81          26      2.0352      0.6533   1177.5970   1177.7525
           81          27      2.0352      0.6784   1176.6859   1176.8471
           81          28      2.0352      0.7035   1175.7692   1175.9359
           81          29      2.0352      0.7286   1174.8467   1175.0189
           81          30      2.0352      0.7538   1173.9180   1174.0957
           81          31      2.0352      0.7789   1172.9830   1173.1661
           81          32      2.0352      0.8040   1172.0415   1172.2299
           81          33      2.0352      0.8291   1171.0931   1171.2869
           81          34      2.0352      0.8543   1170.1378   1170.3369
           81          35      2.0352      0.8794   1169.1752   1169.3795
           81          36      2.0352      0.9045   1168.2052   1168.4147
           81          37      2.0352      0.9296   1167.2274   1167.4421
           81          38      2.0352      0.9548   1166.2418   1166.4614
           81          39      2.0352      0.9799   1165.2479   1165.4726
           81          40      2.0352      1.0050   1164.2456   1164.4753
           81          41      2.0352      1.0302   1163.2347   1163.4693
           81          42      2.0352      1.0553   1162.2149   1162.4543
           81          43      2.0352      1.0804   1161.1859   1161.4301
           81          44      2.0352      1.1055   1160.1476   1160.3965
           81          45      2.0352      1.1307   1159.0996   1159.3532
           81          46      2.0352      1.1558   1158.0417   1158.2999
           81          47      2.0352      1.1809   1156.9737   1157.2364
           81          48      2.0352      1.2060   1155.8954   1156.1625
           81          49      2.0352      1.2312   1154.8063   1155.0778
           81          50      2.0352      1.2563   1153.7064   1153.9822
           81          51      2.0352      1.2814   1152.5952   1152.8753
           81          52      2.0352      1.3065   1151.4727   1151.7569
           81          53      2.0352      1.3317   1150.3385   1150.6268
           81          54      2.0352      1.3568   1149.1922   1149.4846
           81          55      2.0352      1.3819   1148.0338   1148.3301
           81          56      2.0352      1.4070   1146.8628   1147.1630
           81          57      2.0352      1.4322   1145.6791   1145.9831
           81          58      2.0352      1.4573   1144.4823   1144.7900
           81          59      2.0352      1.4824   1143.2721   1143.5835
           81          60      2.0352      1.5075   1142.0484   1142.3633
           81          61      2.0352      1.5327   1140.8107   1141.1291
           81          62      2.0352      1.5578   1139.5588   1139.8806
           81          63      2.0352      1.5829   1138.2924   1138.6176
           81          64      2.0352      1.6080   1137.0112   1137.3397
           81          65      2.0352      1.6332   1135.7150   1136.0466
           81          66      2.0352      1.6583   1134.4033   1134.7380
           81          67      2.0352      1.6834   1133.0760   1133.4137
           81          68      2.0352      1.7085   1131.7327   1132.0733
           81          69      2.0352      1.7337   1130.3731   1130.7165
           81          70      2.0352      1.7588   1128.9968   1129.3430
           81          71      2.0352      1.7839   1127.6037   1127.9525
           81          72      2.0352      1.8090   1126.1933   1126.5447
           81          73      2.0352      1.8342   1124.7653   1125.1192
           81          74      2.0352      1.8593   1123.3195   1123.6757
           81          75      2.0352      1.8844   1121.8554   1122.2140
           81          76      2.0352      1.9095   1120.3728   1120.7336
           81          77      2.0352      1.9347   1118.8714   1119.2342
           81          78      2.0352      1.9598   1117.3507   1117.7156
           81          79      2.0352      1.9849   1115.8105   1116.1773
           81          80      2.0352      2.0101   1114.2504   1114.6190
           81          81      2.0352      2.0352   1112.6701   1113.0404
           81          82      2.0352      2.0603   1111.0692   1111.4412
           81          83      2.0352      2.0854   1109.4474   1109.8209
           81          84      2.0352      2.1106   1107.8043   1108.1793
           81          85      2.0352      2.1357   1106.1395   1106.5159
           81          86      2.0352      2.1608   1104.4528   1104.8304
           81          87      2.0352      2.1859   1102.7437   1103.1225
           81          88      2.0352      2.2111   1101.0119   1101.3918
           81          89      2.0352      2.2362   1099.2570   1099.6379
           81          90      2.0352      2.2613   1097.4787   1097.8605
           81          91      2.0352      2.2864   1095.6765   1096.0591
           81          92      2.0352      2.3116   1093.8502   1094.2334
           81          93      2.0352      2.3367   1091.9992   1092.3831
           81          94      2.0352      2.3618   1090.1233   1090.5076
           81          95      2.0352      2.3869   1088.2221   1088.6068
           81          96      2.0352      2.4121   1086.2951   1086.6801
           81          97      2.0352      2.4372   1084.3420   1084.7273
           81          98      2.0352      2.4623   1082.3624   1082.7478
           81          99      2.0352      2.4874   1080.3559   1080.7413
           81         100      2.0352      2.5126   1078.3222   1078.7074
           81         101      2.0352      2.5377   1076.2607   1076.6458
           81         102      2.0352      2.5628   1074.1712   1074.5560
           81         103      2.0352      2.5879   1072.0532   1072.4376
           81         104      2.0352      2.6131   1069.9063   1070.2902
           81         105      2.0352      2.6382   1067.7301   1068.1135
           81         106      2.0352      2.6633   1065.5243   1065.9070
           81         107      2.0352      2.6884   1063.2884   1063.6703
           81         108      2.0352      2.7136   1061.0219   1061.4030
           81         109      2.0352      2.7387   1058.7246   1059.1047
           81         110      2.0352      2.7638   1056.3961   1056.7751
           81         111      2.0352      2.7889   1054.0358   1054.4136
           81         112      2.0352      2.8141   1051.6434   1052.0200
           81         113      2.0352      2.8392   1049.2185   1049.5938
           81         114      2.0352      2.8643   1046.7607   1047.1345
           81         115      2.0352      2.8894   1044.2696   1044.6419
           81         116      2.0352      2.9146   1041.7448   1042.1154
           81         117      2.0352      2.9397   1039.1859   1039.5548
           81         118      2.0352      2.9648   1036.5925   1036.9596
           81         119      2.0352      2.9899   1033.9642   1034.3293
           81         120      2.0352      3.0151   1031.3006   1031.6638
           81         121      2.0352      3.0402   1028.6013   1028.9624
           81         122      2.0352      3.0653   1025.8660   1026.2249
           81         123      2.0352      3.0905   1023.0943   1023.4509
           81         124      2.0352      3.1156   1020.2858   1020.6400
           81         125      2.0352      3.1407   1017.4401   1017.7918
           81         126      2.0352      3.1658   1014.5568   1014.9060
           81         127      2.0352      3.1910   1011.6357   1011.9823
           81         128      2.0352      3.2161   1008.6763   1009.0202
           81         129      2.0352      3.2412   1005.6783   1006.0194
           81         130      2.0352      3.2663   1002.6415   1002.9796
           81         131      2.0352      3.2915    999.5653    999.9005
           81         132      2.0352      3.3166    996.4496    996.7817
           81         133      2.0352      3.3417    993.2941    993.6230
           81         134      2.0352      3.3668    990.0983    990.4240
           81         135      2.0352      3.3920    986.8621    987.1845
           81         136      2.0352      3.4171    983.5852    983.9042
           81         137      2.0352      3.4422    980.2673    980.5828
           81         138      2.0352      3.4673    976.9082    977.2201
           81         139      2.0352      3.4925    973.5075    973.8158
           81         140      2.0352      3.5176    970.0652    970.3698
           81         141      2.0352      3.5427    966.5810    966.8818
           81         142      2.0352      3.5678    963.0548    963.3517
           81         143      2.0352      3.5930    959.4863    959.7792
           81         144      2.0352      3.6181    955.8754    956.1643
           81         145      2.0352      3.6432    952.2219    952.5068
           81         146      2.0352      3.6683    948.5259    948.8066
           81         147      2.0352      3.6935    944.7871    945.0636
           81         148      2.0352      3.7186    941.0056    941.2778
           81         149      2.0352      3.7437    937.1812    937.4491
           81         150      2.0352      3.7688    933.3140    933.5774
           81         151      2.0352      3.7940    929.4040    929.6629
           81         152      2.0352      3.8191    925.4512    925.7056
           81         153      2.0352      3.8442    921.4557    921.7055
           81         154      2.0352      3.8693    917.4176    917.6627
           81         155      2.0352      3.8945    913.3369    913.5773
           81         156      2.0352      3.9196    909.2139    909.4495
           81         157      2.0352      3.9447    905.0487    905.2795
           81         158      2.0352      3.9698    900.8415    901.0674
           81         159      2.0352      3.9950    896.5927    896.8136
           81         160      2.0352      4.0201    892.3024    892.5184
           81         161      2.0352      4.0452    887.9710    888.1820
           81         162      2.0352      4.0704    883.5989    883.8048
           81         163      2.0352      4.0955    879.1864    879.3872
           81         164      2.0352      4.1206    874.7340    874.9296
           81         165      2.0352      4.1457    870.2422    870.4325
           81         166      2.0352      4.1709    865.7114    865.8965
           81         167      2.0352      4.1960    861.1421    861.3220
           81         168      2.0352      4.2211    856.5351    856.7096
           81         169      2.0352      4.2462    851.8909    852.0601
           81         170      2.0352      4.2714    847.2101    847.3739
           81         171      2.0352      4.2965    842.4936    842.6520
           81         172      2.0352      4.3216    837.7419    837.8949
           81         173      2.0352      4.3467    832.9560    833.1035
           81         174      2.0352      4.3719    828.1367    828.2787
           81         175      2.0352      4.3970    823.2848    823.4212
           81         176      2.0352      4.4221    818.4012    818.5321
           81         177      2.0352      4.4472    813.4870    813.6123
           81         178      2.0352      4.4724    808.5430    808.6628
           81         179      2.0352      4.4975    803.5704    803.6846
           81         180      2.0352      4.5226    798.5702    798.6787
           81         181      2.0352      4.5477    793.5435    793.6464
           81         182      2.0352      4.5729    788.4915    788.5888
           81         183      2.0352      4.5980    783.4154    783.5070
           81         184      2.0352      4.6231    778.3163    778.4022
           81         185      2.0352      4.6482    773.1956    773.2758
           81         186      2.0352      4.6734    768.0545    768.1290
           81         187      2.0352      4.6985    762.8943    762.9632
           81         188      2.0352      4.7236    757.7165    757.7796
           81         189      2.0352      4.7487    752.5223    752.5797
           81         190      2.0352      4.7739    747.3132    747.3648
           81         191      2.0352      4.7990    742.0905    742.1364
           81         192      2.0352      4.8241    736.8558    736.8960
           81         193      2.0352      4.8492    731.6105    731.6450
           81         194      2.0352      4.8744    726.3561    726.3848
           81         195      2.0352      4.8995    721.0941    721.1170
           81         196      2.0352      4.9246    715.8259    715.8432
           81         197      2.0352      4.9497    710.5532    710.5658
           81         198      2.0352      4.9749    705.2773    705.3246
           81         199      2.0352      5.0000    700.0000    700.0000
           82           0      2.0603      0.0000   1200.0000   1200.0000
           82           1      2.0603      0.0251   1199.1576   1199.1638
           82           2      2.0603      0.0503   1198.3150   1198.3274
           82           3      2.0603      0.0754   1197.4720   1197.4906
           82           4      2.0603      0.1005   1196.6284   1196.6532
           82           5      2.0603      0.1256   1195.7840   1195.8149
           82           6      2.0603      0.1508   1194.9385   1194.9757
           82           7      2.0603      0.1759   1194.0919   1194.1352
           82           8      2.0603      0.2010   1193.2438   1193.2932
           82           9      2.0603      0.2261   1192.3940   1192.4496
           82          10      2.0603      0.2513   1191.5424   1191.6041
           82          11      2.0603      0.2764   1190.6888   1190.7565
           82          12      2.0603      0.3015   1189.8329   1189.9067
           82          13      2.0603      0.3266   1188.9745   1189.0544
           82          14      2.0603      0.3518   1188.1134   1188.1994
           82          15      2.0603      0.3769   1187.2495   1187.3415
           82          16      2.0603      0.4020   1186.3824   1186.4804
           82          17      2.0603      0.4271   1185.5121   1185.6160
           82          18      2.0603      0.4523   1184.6383   1184.7481
           82          19      2.0603      0.4774   1183.7607   1183.8764
           82          20      2.0603      0.5025   1182.8791   1183.0008
           82          21      2.0603      0.5276   1181.9935   1182.1210
           82          22      2.0603      0.5528   1181.1034   1181.2367
           82          23      2.0603      0.5779   1180.2088   1180.3479
           82          24      2.0603      0.6030   1179.3093   1179.4542
           82          25      2.0603      0.6281   1178.4049   1178.5554
           82          26      2.0603      0.6533   1177.4952   1177.6514
           82          27      2.0603      0.6784   1176.5801   1176.7419
           82          28      2.0603      0.7035   1175.6592   1175.8267
           82          29      2.0603      0.7286   1174.7325   1174.9055
           82          30      2.0603      0.7538   1173.7997   1173.9781
           82          31      2.0603      0.7789   1172.8605   1173.0444
           82          32      2.0603      0.8040   1171.9147   1172.1040
           82          33      2.0603      0.8291   1170.9621   1171.1568
           82          34      2.0603      0.8543   1170.0025   1170.2025
           82          35      2.0603      0.8794   1169.0356   1169.2408
           82          36      2.0603      0.9045   1168.0612   1168.2717
           82          37      2.0603      0.9296   1167.0791   1167.2947
           82          38      2.0603      0.9548   1166.0890   1166.3097
           82          39      2.0603      0.9799   1165.0907   1165.3165
           82          40      2.0603      1.0050   1164.0840   1164.3147
           82          41      2.0603      1.0302   1163.0686   1163.3042
           82          42      2.0603      1.0553   1162.0443   1162.2847
           82          43      2.0603      1.0804   1161.0108   1161.2560
           82          44      2.0603      1.1055   1159.9678   1160.2178
           82          45      2.0603      1.1307   1158.9152   1159.1699
           82          46      2.0603      1.1558   1157.8527   1158.1120
           82          47      2.0603      1.1809   1156.7800   1157.0438
           82          48      2.0603      1.2060   1155.6969   1155.9652
           82          49      2.0603      1.2312   1154.6031   1154.8758
           82          50      2.0603      1.2563   1153.4983   1153.7753
           82          51      2.0603      1.2814   1152.3823   1152.6636
           82          52      2.0603      1.3065   1151.2549   1151.5404
           82          53      2.0603      1.3317   1150.1157   1150.4054
           82          54      2.0603      1.3568   1148.9646   1149.2582
           82          55      2.0603      1.3819   1147.8011   1148.0987
           82          56      2.0603      1.4070   1146.6251   1146.9266
           82          57      2.0603      1.4322   1145.4362   1145.7416
           82          58      2.0603      1.4573   1144.2343   1144.5434
           82          59      2.0603      1.4824   1143.0190   1143.3318
           82          60      2.0603      1.5075   1141.7900   1142.1064
           82          61      2.0603      1.5327   1140.5470   1140.8669
           82          62      2.0603      1.5578   1139.2898   1139.6131
           82          63      2.0603      1.5829   1138.0181   1138.3447
           82          64      2.0603      1.6080   1136.7315   1137.0614
           82          65      2.0603      1.6332   1135.4298   1135.7629
           82          66      2.0603      1.6583   1134.1127   1134.4489
           82          67      2.0603      1.6834   1132.7798   1133.1190
           82          68      2.0603      1.7085   1131.4309   1131.7730
           82          69      2.0603      1.7337   1130.0657   1130.4106
           82          70      2.0603      1.7588   1128.6838   1129.0315
           82          71      2.0603      1.7839   1127.2849   1127.6353
           82          72      2.0603      1.8090   1125.8687   1126.2217
           82          73      2.0603      1.8342   1124.4350   1124.7904
           82          74      2.0603      1.8593   1122.9833   1123.3411
           82          75      2.0603      1.8844   1121.5133   1121.8734
           82          76      2.0603      1.9095   1120.0248   1120.3871
           82          77      2.0603      1.9347   1118.5173   1118.8818
           82          78      2.0603      1.9598   1116.9906   1117.3571
           82          79      2.0603      1.9849   1115.4443   1115.8127
           82          80      2.0603      2.0101   1113.8781   1114.2484
           82          81      2.0603      2.0352   1112.2916   1112.6636
           82          82      2.0603      2.0603   1110.6845   1111.0582
           82          83      2.0603      2.0854   1109.0564   1109.4316
           82          84      2.0603      2.1106   1107.4070   1107.7837
           82          85      2.0603      2.1357   1105.7360   1106.1140
           82          86      2.0603      2.1608   1104.0429   1104.4222
           82          87      2.0603      2.1859   1102.3274   1102.7079
           82          88      2.0603      2.2111   1100.5891   1100.9707
           82          89      2.0603      2.2362   1098.8278   1099.2103
           82          90      2.0603      2.2613   1097.0429   1097.4264
           82          91      2.0603      2.2864   1095.2342   1095.6185
           82          92      2.0603      2.3116   1093.4013   1093.7862
           82          93      2.0603      2.3367   1091.5437   1091.9293
           82          94      2.0603      2.3618   1089.6612   1090.0473
           82          95      2.0603      2.3869   1087.7533   1088.1398
           82          96      2.0603      2.4121   1085.8197   1086.2064
           82          97      2.0603      2.4372   1083.8599   1084.2468
           82          98      2.0603      2.4623   1081.8736   1082.2607
           82          99      2.0603      2.4874   1079.8604   1080.2475
           82         100      2.0603      2.5126   1077.8199   1078.2069
           82         101      2.0603      2.5377   1075.7517   1076.1385
           82         102      2.0603      2.5628   1073.6554   1074.0419
           82         103      2.0603      2.5879   1071.5307   1071.9168
           82         104      2.0603      2.6131   1069.3770   1069.7627
           82         105      2.0603      2.6382   1067.1941   1067.5792
           82         106      2.0603      2.6633   1064.9816   1065.3660
           82         107      2.0603      2.6884   1062.7389   1063.1226
           82         108      2.0603      2.7136   1060.4658   1060.8486
           82         109      2.0603      2.7387   1058.1619   1058.5436
           82         110      2.0603      2.7638   1055.8266   1056.2073
           82         111      2.0603      2.7889   1053.4598   1053.8393
           82         112      2.0603      2.8141   1051.0608   1051.4391
           82         113      2.0603      2.8392   1048.6294   1049.0063
           82         114      2.0603      2.8643   1046.1651   1046.5406
           82         115      2.0603      2.8894   1043.6676   1044.0416
           82         116      2.0603      2.9146   1041.1365   1041.5088
           82         117      2.0603      2.9397   1038.5713   1038.9418
           82         118      2.0603      2.9648   1035.9717   1036.3404
           82         119      2.0603      2.9899   1033.3373   1033.7041
           82         120      2.0603      3.0151   1030.6677   1031.0325
           82         121      2.0603      3.0402   1027.9625   1028.3252
           82         122      2.0603      3.0653   1025.2214   1025.5819
           82         123      2.0603      3.0905   1022.4440   1022.8022
           82         124      2.0603      3.1156   1019.6299   1019.9857
           82         125      2.0603      3.1407   1016.7788   1017.1321
           82         126      2.0603      3.1658   1013.8902   1014.2410
           82         127      2.0603      3.1910   1010.9640   1011.3121
           82         128      2.0603      3.2161   1007.9996   1008.3450
           82         129      2.0603      3.2412   1004.9969   1005.3394
           82         130      2.0603      3.2663   1001.9554   1002.2950
           82         131      2.0603      3.2915    998.8749    999.2115
           82         132      2.0603      3.3166    995.7550    996.0885
           82         133      2.0603      3.3417    992.5954    992.9258
           82         134      2.0603      3.3668    989.3959    989.7230
           82         135      2.0603      3.3920    986.1562    986.4800
           82         136      2.0603      3.4171    982.8760    983.1964
           82         137      2.0603      3.4422    979.5551    979.8720
           82         138      2.0603      3.4673    976.1933    976.5066
           82         139      2.0603      3.4925    972.7902    973.0999
           82         140      2.0603      3.5176    969.3458    969.6517
           82         141      2.0603      3.5427    965.8598    966.1619
           82         142      2.0603      3.5678    962.3321    962.6303
           82         143      2.0603      3.5930    958.7624    959.0567
           82         144      2.0603      3.6181    955.1507    955.4410
           82         145      2.0603      3.6432    951.4969    951.7830
           82         146      2.0603      3.6683    947.8009    948.0828
           82         147      2.0603      3.6935    944.0625    944.3402
           82         148      2.0603      3.7186    940.2817    940.5551
           82         149      2.0603      3.7437    936.4586    936.7276
           82         150      2.0603      3.7688    932.5931    932.8577
           82         151      2.0603      3.7940    928.6852    928.9453
           82         152      2.0603      3.8191    924.7349    924.9905
