 ===============================================================
         Steady state solution for a 2D rectangular plate       
             with borders at constant temperature               
                 Adimensional temperatures                      
 ===============================================================
                 Author: Dickson Alves de Souza                 
    Based on lectures by professor Roberto Parreiras Tavares    
       and book Numerical Heat Transfer and Fluid Flow          
       by Suhas V. Patankar (1980)                              
                                                                
               Federal University of Minas Gerais               
                      September 21st, 2017                      
 ===============================================================
                       Input parameters:                        
 
 Lenght in X direction:     5.000000
 Lenght in Y direction:     5.000000
 Nodes in X direction:           200
 Nodes in Y direction:           200
 Temperature T1 (left, right and bottom borders):  1200.000000
 Temperature T2 (top border):                       700.000000
 
 SOLUTION of LINEAR SYSTEM: Gauss-Seidel method
     No relaxation applied to solution.
 Tolerance: 0.100000E-03
 
 Iterations:                 33604
 ========================================================================
                    Calculation Results                                  
                    Adimensional Values                                  
 ========================================================================
            I           J         X/L         Y/W           T   Exact Sol
          104         146    0.522613    0.733668    0.515749    0.515166
          104         147    0.522613    0.738693    0.523214    0.522640
          104         148    0.522613    0.743719    0.530758    0.530193
          104         149    0.522613    0.748744    0.538380    0.537824
          104         150    0.522613    0.753769    0.546080    0.545532
          104         151    0.522613    0.758794    0.553857    0.553319
          104         152    0.522613    0.763819    0.561712    0.561183
          104         153    0.522613    0.768844    0.569644    0.569125
          104         154    0.522613    0.773869    0.577652    0.577143
          104         155    0.522613    0.778894    0.585737    0.585237
          104         156    0.522613    0.783920    0.593898    0.593408
          104         157    0.522613    0.788945    0.602133    0.601654
          104         158    0.522613    0.793970    0.610444    0.609974
          104         159    0.522613    0.798995    0.618828    0.618368
          104         160    0.522613    0.804020    0.627286    0.626836
          104         161    0.522613    0.809045    0.635815    0.635376
          104         162    0.522613    0.814070    0.644417    0.643989
          104         163    0.522613    0.819095    0.653089    0.652671
          104         164    0.522613    0.824121    0.661831    0.661424
          104         165    0.522613    0.829146    0.670642    0.670246
          104         166    0.522613    0.834171    0.679521    0.679135
          104         167    0.522613    0.839196    0.688466    0.688091
          104         168    0.522613    0.844221    0.697476    0.697112
          104         169    0.522613    0.849246    0.706550    0.706198
          104         170    0.522613    0.854271    0.715688    0.715346
          104         171    0.522613    0.859296    0.724886    0.724556
          104         172    0.522613    0.864322    0.734145    0.733826
          104         173    0.522613    0.869347    0.743462    0.743154
          104         174    0.522613    0.874372    0.752835    0.752539
          104         175    0.522613    0.879397    0.762264    0.761979
          104         176    0.522613    0.884422    0.771747    0.771474
          104         177    0.522613    0.889447    0.781281    0.781020
          104         178    0.522613    0.894472    0.790866    0.790616
          104         179    0.522613    0.899497    0.800498    0.800260
          104         180    0.522613    0.904523    0.810177    0.809950
          104         181    0.522613    0.909548    0.819901    0.819685
          104         182    0.522613    0.914573    0.829666    0.829463
          104         183    0.522613    0.919598    0.839472    0.839280
          104         184    0.522613    0.924623    0.849316    0.849136
          104         185    0.522613    0.929648    0.859196    0.859028
          104         186    0.522613    0.934673    0.869109    0.868953
          104         187    0.522613    0.939698    0.879054    0.878910
          104         188    0.522613    0.944724    0.889029    0.888897
          104         189    0.522613    0.949749    0.899030    0.898910
          104         190    0.522613    0.954774    0.909056    0.908948
          104         191    0.522613    0.959799    0.919105    0.919008
          104         192    0.522613    0.964824    0.929173    0.929089
          104         193    0.522613    0.969849    0.939259    0.939186
          104         194    0.522613    0.974874    0.949359    0.949299
          104         195    0.522613    0.979899    0.959472    0.959424
          104         196    0.522613    0.984925    0.969595    0.969559
          104         197    0.522613    0.989950    0.979726    0.979700
          104         198    0.522613    0.994975    0.989862    0.989775
          104         199    0.522613    1.000000    1.000000    1.000000
          105           0    0.527638    0.000000    0.000000    0.000000
          105           1    0.527638    0.005025    0.001744    0.001731
          105           2    0.527638    0.010050    0.003488    0.003462
          105           3    0.527638    0.015075    0.005233    0.005194
          105           4    0.527638    0.020101    0.006979    0.006928
          105           5    0.527638    0.025126    0.008727    0.008663
          105           6    0.527638    0.030151    0.010477    0.010400
          105           7    0.527638    0.035176    0.012229    0.012140
          105           8    0.527638    0.040201    0.013985    0.013883
          105           9    0.527638    0.045226    0.015744    0.015629
          105          10    0.527638    0.050251    0.017506    0.017379
          105          11    0.527638    0.055276    0.019273    0.019133
          105          12    0.527638    0.060302    0.021045    0.020892
          105          13    0.527638    0.065327    0.022821    0.022656
          105          14    0.527638    0.070352    0.024604    0.024426
          105          15    0.527638    0.075377    0.026392    0.026202
          105          16    0.527638    0.080402    0.028186    0.027984
          105          17    0.527638    0.085427    0.029988    0.029773
          105          18    0.527638    0.090452    0.031796    0.031569
          105          19    0.527638    0.095477    0.033612    0.033373
          105          20    0.527638    0.100503    0.035437    0.035185
          105          21    0.527638    0.105528    0.037270    0.037006
          105          22    0.527638    0.110553    0.039111    0.038836
          105          23    0.527638    0.115578    0.040963    0.040676
          105          24    0.527638    0.120603    0.042824    0.042525
          105          25    0.527638    0.125628    0.044696    0.044385
          105          26    0.527638    0.130653    0.046578    0.046255
          105          27    0.527638    0.135678    0.048472    0.048137
          105          28    0.527638    0.140704    0.050377    0.050031
          105          29    0.527638    0.145729    0.052294    0.051937
          105          30    0.527638    0.150754    0.054224    0.053856
          105          31    0.527638    0.155779    0.056168    0.055788
          105          32    0.527638    0.160804    0.058124    0.057733
          105          33    0.527638    0.165829    0.060095    0.059693
          105          34    0.527638    0.170854    0.062080    0.061667
          105          35    0.527638    0.175879    0.064080    0.063656
          105          36    0.527638    0.180905    0.066096    0.065661
          105          37    0.527638    0.185930    0.068127    0.067682
          105          38    0.527638    0.190955    0.070175    0.069719
          105          39    0.527638    0.195980    0.072240    0.071774
          105          40    0.527638    0.201005    0.074322    0.073846
          105          41    0.527638    0.206030    0.076422    0.075935
          105          42    0.527638    0.211055    0.078540    0.078044
          105          43    0.527638    0.216080    0.080677    0.080171
          105          44    0.527638    0.221106    0.082834    0.082318
          105          45    0.527638    0.226131    0.085010    0.084484
          105          46    0.527638    0.231156    0.087207    0.086671
          105          47    0.527638    0.236181    0.089424    0.088880
          105          48    0.527638    0.241206    0.091664    0.091110
          105          49    0.527638    0.246231    0.093925    0.093361
          105          50    0.527638    0.251256    0.096208    0.095636
          105          51    0.527638    0.256281    0.098515    0.097934
          105          52    0.527638    0.261307    0.100845    0.100255
          105          53    0.527638    0.266332    0.103199    0.102601
          105          54    0.527638    0.271357    0.105577    0.104971
          105          55    0.527638    0.276382    0.107981    0.107367
          105          56    0.527638    0.281407    0.110411    0.109788
          105          57    0.527638    0.286432    0.112867    0.112236
          105          58    0.527638    0.291457    0.115350    0.114711
          105          59    0.527638    0.296482    0.117860    0.117214
          105          60    0.527638    0.301508    0.120398    0.119745
          105          61    0.527638    0.306533    0.122965    0.122304
          105          62    0.527638    0.311558    0.125561    0.124893
          105          63    0.527638    0.316583    0.128186    0.127512
          105          64    0.527638    0.321608    0.130842    0.130161
          105          65    0.527638    0.326633    0.133529    0.132842
          105          66    0.527638    0.331658    0.136248    0.135554
          105          67    0.527638    0.336683    0.138998    0.138298
          105          68    0.527638    0.341709    0.141782    0.141076
          105          69    0.527638    0.346734    0.144599    0.143886
          105          70    0.527638    0.351759    0.147449    0.146732
          105          71    0.527638    0.356784    0.150335    0.149611
          105          72    0.527638    0.361809    0.153255    0.152527
          105          73    0.527638    0.366834    0.156212    0.155478
          105          74    0.527638    0.371859    0.159205    0.158466
          105          75    0.527638    0.376884    0.162235    0.161492
          105          76    0.527638    0.381910    0.165303    0.164555
          105          77    0.527638    0.386935    0.168410    0.167658
          105          78    0.527638    0.391960    0.171556    0.170799
          105          79    0.527638    0.396985    0.174741    0.173981
          105          80    0.527638    0.402010    0.177967    0.177203
          105          81    0.527638    0.407035    0.181234    0.180467
          105          82    0.527638    0.412060    0.184544    0.183772
          105          83    0.527638    0.417085    0.187895    0.187121
          105          84    0.527638    0.422111    0.191290    0.190512
          105          85    0.527638    0.427136    0.194729    0.193948
          105          86    0.527638    0.432161    0.198212    0.197429
          105          87    0.527638    0.437186    0.201741    0.200955
          105          88    0.527638    0.442211    0.205315    0.204528
          105          89    0.527638    0.447236    0.208937    0.208147
          105          90    0.527638    0.452261    0.212606    0.211814
          105          91    0.527638    0.457286    0.216323    0.215529
          105          92    0.527638    0.462312    0.220088    0.219294
          105          93    0.527638    0.467337    0.223904    0.223108
          105          94    0.527638    0.472362    0.227770    0.226973
          105          95    0.527638    0.477387    0.231686    0.230889
          105          96    0.527638    0.482412    0.235655    0.234857
          105          97    0.527638    0.487437    0.239676    0.238877
          105          98    0.527638    0.492462    0.243750    0.242951
          105          99    0.527638    0.497487    0.247878    0.247080
          105         100    0.527638    0.502513    0.252061    0.251263
          105         101    0.527638    0.507538    0.256300    0.255501
          105         102    0.527638    0.512563    0.260594    0.259796
          105         103    0.527638    0.517588    0.264945    0.264149
          105         104    0.527638    0.522613    0.269355    0.268559
          105         105    0.527638    0.527638    0.273822    0.273027
          105         106    0.527638    0.532663    0.278348    0.277555
          105         107    0.527638    0.537688    0.282935    0.282143
          105         108    0.527638    0.542714    0.287581    0.286792
          105         109    0.527638    0.547739    0.292290    0.291502
          105         110    0.527638    0.552764    0.297060    0.296274
          105         111    0.527638    0.557789    0.301892    0.301109
          105         112    0.527638    0.562814    0.306789    0.306008
          105         113    0.527638    0.567839    0.311749    0.310971
          105         114    0.527638    0.572864    0.316774    0.315999
          105         115    0.527638    0.577889    0.321865    0.321093
          105         116    0.527638    0.582915    0.327022    0.326253
          105         117    0.527638    0.587940    0.332245    0.331481
          105         118    0.527638    0.592965    0.337537    0.336776
          105         119    0.527638    0.597990    0.342896    0.342139
          105         120    0.527638    0.603015    0.348324    0.347572
          105         121    0.527638    0.608040    0.353822    0.353074
          105         122    0.527638    0.613065    0.359390    0.358646
          105         123    0.527638    0.618090    0.365028    0.364289
          105         124    0.527638    0.623116    0.370738    0.370004
          105         125    0.527638    0.628141    0.376520    0.375791
          105         126    0.527638    0.633166    0.382374    0.381651
          105         127    0.527638    0.638191    0.388302    0.387583
          105         128    0.527638    0.643216    0.394302    0.393590
          105         129    0.527638    0.648241    0.400377    0.399671
          105         130    0.527638    0.653266    0.406527    0.405826
          105         131    0.527638    0.658291    0.412751    0.412057
          105         132    0.527638    0.663317    0.419051    0.418363
          105         133    0.527638    0.668342    0.425427    0.424745
          105         134    0.527638    0.673367    0.431879    0.431204
          105         135    0.527638    0.678392    0.438407    0.437739
          105         136    0.527638    0.683417    0.445013    0.444352
          105         137    0.527638    0.688442    0.451696    0.451042
          105         138    0.527638    0.693467    0.458456    0.457810
          105         139    0.527638    0.698492    0.465295    0.464656
          105         140    0.527638    0.703518    0.472211    0.471580
          105         141    0.527638    0.708543    0.479206    0.478582
          105         142    0.527638    0.713568    0.486279    0.485664
          105         143    0.527638    0.718593    0.493431    0.492823
          105         144    0.527638    0.723618    0.500661    0.500062
          105         145    0.527638    0.728643    0.507970    0.507379
          105         146    0.527638    0.733668    0.515357    0.514775
          105         147    0.527638    0.738693    0.522823    0.522250
          105         148    0.527638    0.743719    0.530367    0.529803
          105         149    0.527638    0.748744    0.537990    0.537435
          105         150    0.527638    0.753769    0.545691    0.545145
          105         151    0.527638    0.758794    0.553470    0.552933
          105         152    0.527638    0.763819    0.561327    0.560799
          105         153    0.527638    0.768844    0.569261    0.568742
          105         154    0.527638    0.773869    0.577271    0.576763
          105         155    0.527638    0.778894    0.585359    0.584860
          105         156    0.527638    0.783920    0.593522    0.593033
          105         157    0.527638    0.788945    0.601761    0.601282
          105         158    0.527638    0.793970    0.610075    0.609605
          105         159    0.527638    0.798995    0.618462    0.618003
          105         160    0.527638    0.804020    0.626924    0.626475
          105         161    0.527638    0.809045    0.635458    0.635020
          105         162    0.527638    0.814070    0.644064    0.643636
          105         163    0.527638    0.819095    0.652741    0.652324
          105         164    0.527638    0.824121    0.661488    0.661082
          105         165    0.527638    0.829146    0.670304    0.669909
          105         166    0.527638    0.834171    0.679189    0.678804
          105         167    0.527638    0.839196    0.688140    0.687765
          105         168    0.527638    0.844221    0.697156    0.696793
          105         169    0.527638    0.849246    0.706237    0.705885
          105         170    0.527638    0.854271    0.715382    0.715040
          105         171    0.527638    0.859296    0.724587    0.724257
          105         172    0.527638    0.864322    0.733853    0.733535
          105         173    0.527638    0.869347    0.743178    0.742871
          105         174    0.527638    0.874372    0.752560    0.752264
          105         175    0.527638    0.879397    0.761998    0.761713
          105         176    0.527638    0.884422    0.771489    0.771216
          105         177    0.527638    0.889447    0.781032    0.780771
          105         178    0.527638    0.894472    0.790626    0.790376
          105         179    0.527638    0.899497    0.800268    0.800030
          105         180    0.527638    0.904523    0.809957    0.809730
          105         181    0.527638    0.909548    0.819690    0.819475
          105         182    0.527638    0.914573    0.829466    0.829263
          105         183    0.527638    0.919598    0.839282    0.839091
          105         184    0.527638    0.924623    0.849137    0.848957
          105         185    0.527638    0.929648    0.859027    0.858860
          105         186    0.527638    0.934673    0.868952    0.868796
          105         187    0.527638    0.939698    0.878909    0.878765
          105         188    0.527638    0.944724    0.888895    0.888763
          105         189    0.527638    0.949749    0.898908    0.898788
          105         190    0.527638    0.954774    0.908946    0.908838
          105         191    0.527638    0.959799    0.919006    0.918910
          105         192    0.527638    0.964824    0.929086    0.929002
          105         193    0.527638    0.969849    0.939184    0.939112
          105         194    0.527638    0.974874    0.949297    0.949237
          105         195    0.527638    0.979899    0.959422    0.959374
          105         196    0.527638    0.984925    0.969558    0.969522
          105         197    0.527638    0.989950    0.979701    0.979679
          105         198    0.527638    0.994975    0.989849    0.989894
          105         199    0.527638    1.000000    1.000000    1.000000
          106           0    0.532663    0.000000    0.000000    0.000000
          106           1    0.532663    0.005025    0.001741    0.001728
          106           2    0.532663    0.010050    0.003483    0.003457
          106           3    0.532663    0.015075    0.005225    0.005187
          106           4    0.532663    0.020101    0.006969    0.006918
          106           5    0.532663    0.025126    0.008714    0.008650
          106           6    0.532663    0.030151    0.010461    0.010385
          106           7    0.532663    0.035176    0.012211    0.012122
          106           8    0.532663    0.040201    0.013964    0.013862
          106           9    0.532663    0.045226    0.015720    0.015606
          106          10    0.532663    0.050251    0.017480    0.017353
          106          11    0.532663    0.055276    0.019245    0.019105
          106          12    0.532663    0.060302    0.021014    0.020861
          106          13    0.532663    0.065327    0.022788    0.022623
          106          14    0.532663    0.070352    0.024567    0.024390
          106          15    0.532663    0.075377    0.026353    0.026163
          106          16    0.532663    0.080402    0.028145    0.027943
          106          17    0.532663    0.085427    0.029943    0.029729
          106          18    0.532663    0.090452    0.031749    0.031523
          106          19    0.532663    0.095477    0.033563    0.033324
          106          20    0.532663    0.100503    0.035384    0.035134
          106          21    0.532663    0.105528    0.037215    0.036952
          106          22    0.532663    0.110553    0.039054    0.038779
          106          23    0.532663    0.115578    0.040902    0.040616
          106          24    0.532663    0.120603    0.042761    0.042462
          106          25    0.532663    0.125628    0.044630    0.044319
          106          26    0.532663    0.130653    0.046509    0.046187
          106          27    0.532663    0.135678    0.048400    0.048067
          106          28    0.532663    0.140704    0.050303    0.049958
          106          29    0.532663    0.145729    0.052217    0.051861
          106          30    0.532663    0.150754    0.054145    0.053777
          106          31    0.532663    0.155779    0.056085    0.055706
          106          32    0.532663    0.160804    0.058039    0.057649
          106          33    0.532663    0.165829    0.060007    0.059605
          106          34    0.532663    0.170854    0.061989    0.061577
          106          35    0.532663    0.175879    0.063986    0.063563
          106          36    0.532663    0.180905    0.065999    0.065565
          106          37    0.532663    0.185930    0.068027    0.067583
          106          38    0.532663    0.190955    0.070072    0.069617
          106          39    0.532663    0.195980    0.072134    0.071669
          106          40    0.532663    0.201005    0.074213    0.073737
          106          41    0.532663    0.206030    0.076310    0.075824
          106          42    0.532663    0.211055    0.078425    0.077929
          106          43    0.532663    0.216080    0.080559    0.080054
          106          44    0.532663    0.221106    0.082713    0.082197
          106          45    0.532663    0.226131    0.084886    0.084361
          106          46    0.532663    0.231156    0.087080    0.086545
          106          47    0.532663    0.236181    0.089294    0.088750
          106          48    0.532663    0.241206    0.091530    0.090977
          106          49    0.532663    0.246231    0.093788    0.093226
          106          50    0.532663    0.251256    0.096068    0.095497
          106          51    0.532663    0.256281    0.098371    0.097791
          106          52    0.532663    0.261307    0.100698    0.100109
          106          53    0.532663    0.266332    0.103049    0.102452
          106          54    0.532663    0.271357    0.105424    0.104819
          106          55    0.532663    0.276382    0.107825    0.107211
          106          56    0.532663    0.281407    0.110251    0.109629
          106          57    0.532663    0.286432    0.112703    0.112074
          106          58    0.532663    0.291457    0.115183    0.114546
          106          59    0.532663    0.296482    0.117690    0.117045
          106          60    0.532663    0.301508    0.120224    0.119572
          106          61    0.532663    0.306533    0.122787    0.122128
          106          62    0.532663    0.311558    0.125380    0.124713
          106          63    0.532663    0.316583    0.128002    0.127329
          106          64    0.532663    0.321608    0.130654    0.129974
          106          65    0.532663    0.326633    0.133338    0.132651
          106          66    0.532663    0.331658    0.136052    0.135360
          106          67    0.532663    0.336683    0.138799    0.138100
          106          68    0.532663    0.341709    0.141579    0.140874
          106          69    0.532663    0.346734    0.144392    0.143681
          106          70    0.532663    0.351759    0.147239    0.146522
          106          71    0.532663    0.356784    0.150121    0.149399
          106          72    0.532663    0.361809    0.153037    0.152310
          106          73    0.532663    0.366834    0.155990    0.155258
          106          74    0.532663    0.371859    0.158979    0.158242
          106          75    0.532663    0.376884    0.162006    0.161263
          106          76    0.532663    0.381910    0.165070    0.164323
          106          77    0.532663    0.386935    0.168172    0.167421
          106          78    0.532663    0.391960    0.171314    0.170559
          106          79    0.532663    0.396985    0.174496    0.173736
          106          80    0.532663    0.402010    0.177718    0.176955
          106          81    0.532663    0.407035    0.180981    0.180214
          106          82    0.532663    0.412060    0.184286    0.183516
          106          83    0.532663    0.417085    0.187633    0.186860
          106          84    0.532663    0.422111    0.191024    0.190248
          106          85    0.532663    0.427136    0.194458    0.193679
          106          86    0.532663    0.432161    0.197938    0.197156
          106          87    0.532663    0.437186    0.201462    0.200678
          106          88    0.532663    0.442211    0.205032    0.204246
          106          89    0.532663    0.447236    0.208649    0.207861
          106          90    0.532663    0.452261    0.212314    0.211524
          106          91    0.532663    0.457286    0.216027    0.215235
          106          92    0.532663    0.462312    0.219788    0.218995
          106          93    0.532663    0.467337    0.223599    0.222805
          106          94    0.532663    0.472362    0.227461    0.226665
          106          95    0.532663    0.477387    0.231373    0.230577
          106          96    0.532663    0.482412    0.235337    0.234540
          106          97    0.532663    0.487437    0.239354    0.238557
          106          98    0.532663    0.492462    0.243424    0.242626
          106          99    0.532663    0.497487    0.247548    0.246750
          106         100    0.532663    0.502513    0.251726    0.250929
          106         101    0.532663    0.507538    0.255960    0.255163
          106         102    0.532663    0.512563    0.260250    0.259454
          106         103    0.532663    0.517588    0.264597    0.263802
          106         104    0.532663    0.522613    0.269002    0.268207
          106         105    0.532663    0.527638    0.273465    0.272672
          106         106    0.532663    0.532663    0.277987    0.277195
          106         107    0.532663    0.537688    0.282569    0.281779
          106         108    0.532663    0.542714    0.287212    0.286423
          106         109    0.532663    0.547739    0.291915    0.291129
          106         110    0.532663    0.552764    0.296681    0.295897
          106         111    0.532663    0.557789    0.301510    0.300728
          106         112    0.532663    0.562814    0.306402    0.305623
          106         113    0.532663    0.567839    0.311358    0.310581
          106         114    0.532663    0.572864    0.316379    0.315606
          106         115    0.532663    0.577889    0.321466    0.320695
          106         116    0.532663    0.582915    0.326618    0.325852
          106         117    0.532663    0.587940    0.331838    0.331075
          106         118    0.532663    0.592965    0.337126    0.336366
          106         119    0.532663    0.597990    0.342481    0.341726
          106         120    0.532663    0.603015    0.347906    0.347154
          106         121    0.532663    0.608040    0.353400    0.352653
          106         122    0.532663    0.613065    0.358964    0.358221
          106         123    0.532663    0.618090    0.364599    0.363861
          106         124    0.532663    0.623116    0.370306    0.369573
          106         125    0.532663    0.628141    0.376084    0.375356
          106         126    0.532663    0.633166    0.381935    0.381213
          106         127    0.532663    0.638191    0.387859    0.387142
          106         128    0.532663    0.643216    0.393857    0.393146
          106         129    0.532663    0.648241    0.399929    0.399223
          106         130    0.532663    0.653266    0.406076    0.405376
          106         131    0.532663    0.658291    0.412298    0.411604
          106         132    0.532663    0.663317    0.418595    0.417908
          106         133    0.532663    0.668342    0.424968    0.424288
          106         134    0.532663    0.673367    0.431418    0.430744
          106         135    0.532663    0.678392    0.437945    0.437278
          106         136    0.532663    0.683417    0.444549    0.443889
          106         137    0.532663    0.688442    0.451230    0.450577
          106         138    0.532663    0.693467    0.457989    0.457344
          106         139    0.532663    0.698492    0.464826    0.464188
          106         140    0.532663    0.703518    0.471742    0.471111
          106         141    0.532663    0.708543    0.478736    0.478113
          106         142    0.532663    0.713568    0.485808    0.485194
          106         143    0.532663    0.718593    0.492959    0.492353
          106         144    0.532663    0.723618    0.500189    0.499591
          106         145    0.532663    0.728643    0.507498    0.506909
          106         146    0.532663    0.733668    0.514886    0.514305
          106         147    0.532663    0.738693    0.522353    0.521780
          106         148    0.532663    0.743719    0.529898    0.529335
          106         149    0.532663    0.748744    0.537522    0.536968
          106         150    0.532663    0.753769    0.545225    0.544679
          106         151    0.532663    0.758794    0.553005    0.552469
          106         152    0.532663    0.763819    0.560864    0.560337
          106         153    0.532663    0.768844    0.568800    0.568283
          106         154    0.532663    0.773869    0.576814    0.576306
          106         155    0.532663    0.778894    0.584904    0.584406
          106         156    0.532663    0.783920    0.593071    0.592582
          106         157    0.532663    0.788945    0.601313    0.600835
          106         158    0.532663    0.793970    0.609631    0.609162
          106         159    0.532663    0.798995    0.618023    0.617565
          106         160    0.532663    0.804020    0.626489    0.626041
          106         161    0.532663    0.809045    0.635028    0.634591
          106         162    0.532663    0.814070    0.643640    0.643213
          106         163    0.532663    0.819095    0.652323    0.651906
          106         164    0.532663    0.824121    0.661076    0.660670
          106         165    0.532663    0.829146    0.669899    0.669503
          106         166    0.532663    0.834171    0.678790    0.678405
          106         167    0.532663    0.839196    0.687748    0.687374
          106         168    0.532663    0.844221    0.696772    0.696410
          106         169    0.532663    0.849246    0.705861    0.705510
          106         170    0.532663    0.854271    0.715014    0.714673
          106         171    0.532663    0.859296    0.724228    0.723899
          106         172    0.532663    0.864322    0.733503    0.733185
          106         173    0.532663    0.869347    0.742837    0.742531
          106         174    0.532663    0.874372    0.752229    0.751934
          106         175    0.532663    0.879397    0.761677    0.761393
          106         176    0.532663    0.884422    0.771178    0.770906
          106         177    0.532663    0.889447    0.780733    0.780472
          106         178    0.532663    0.894472    0.790337    0.790088
          106         179    0.532663    0.899497    0.799991    0.799753
          106         180    0.532663    0.904523    0.809691    0.809465
          106         181    0.532663    0.909548    0.819437    0.819222
          106         182    0.532663    0.914573    0.829225    0.829022
          106         183    0.532663    0.919598    0.839054    0.838863
          106         184    0.532663    0.924623    0.848921    0.848742
          106         185    0.532663    0.929648    0.858825    0.858658
          106         186    0.532663    0.934673    0.868763    0.868608
          106         187    0.532663    0.939698    0.878733    0.878590
          106         188    0.532663    0.944724    0.888733    0.888601
          106         189    0.532663    0.949749    0.898760    0.898641
          106         190    0.532663    0.954774    0.908812    0.908705
          106         191    0.532663    0.959799    0.918887    0.918791
          106         192    0.532663    0.964824    0.928982    0.928898
          106         193    0.532663    0.969849    0.939094    0.939022
          106         194    0.532663    0.974874    0.949222    0.949162
          106         195    0.532663    0.979899    0.959362    0.959314
          106         196    0.532663    0.984925    0.969513    0.969477
          106         197    0.532663    0.989950    0.979671    0.979646
          106         198    0.532663    0.994975    0.989834    0.989793
          106         199    0.532663    1.000000    1.000000    1.000000
          107           0    0.537688    0.000000    0.000000    0.000000
          107           1    0.537688    0.005025    0.001738    0.001725
          107           2    0.537688    0.010050    0.003477    0.003451
          107           3    0.537688    0.015075    0.005216    0.005178
          107           4    0.537688    0.020101    0.006957    0.006906
          107           5    0.537688    0.025126    0.008699    0.008635
          107           6    0.537688    0.030151    0.010443    0.010367
          107           7    0.537688    0.035176    0.012190    0.012101
          107           8    0.537688    0.040201    0.013940    0.013838
          107           9    0.537688    0.045226    0.015693    0.015579
          107          10    0.537688    0.050251    0.017450    0.017323
          107          11    0.537688    0.055276    0.019212    0.019072
          107          12    0.537688    0.060302    0.020978    0.020826
          107          13    0.537688    0.065327    0.022748    0.022584
          107          14    0.537688    0.070352    0.024525    0.024348
          107          15    0.537688    0.075377    0.026307    0.026118
          107          16    0.537688    0.080402    0.028096    0.027895
          107          17    0.537688    0.085427    0.029892    0.029678
          107          18    0.537688    0.090452    0.031694    0.031468
          107          19    0.537688    0.095477    0.033505    0.033267
          107          20    0.537688    0.100503    0.035323    0.035073
          107          21    0.537688    0.105528    0.037151    0.036888
          107          22    0.537688    0.110553    0.038987    0.038712
          107          23    0.537688    0.115578    0.040832    0.040546
          107          24    0.537688    0.120603    0.042687    0.042389
          107          25    0.537688    0.125628    0.044553    0.044243
          107          26    0.537688    0.130653    0.046429    0.046108
          107          27    0.537688    0.135678    0.048317    0.047984
          107          28    0.537688    0.140704    0.050216    0.049872
          107          29    0.537688    0.145729    0.052128    0.051772
          107          30    0.537688    0.150754    0.054052    0.053685
          107          31    0.537688    0.155779    0.055989    0.055610
          107          32    0.537688    0.160804    0.057939    0.057550
          107          33    0.537688    0.165829    0.059904    0.059503
          107          34    0.537688    0.170854    0.061883    0.061471
          107          35    0.537688    0.175879    0.063877    0.063454
          107          36    0.537688    0.180905    0.065886    0.065453
          107          37    0.537688    0.185930    0.067911    0.067467
          107          38    0.537688    0.190955    0.069952    0.069498
          107          39    0.537688    0.195980    0.072011    0.071546
          107          40    0.537688    0.201005    0.074086    0.073611
          107          41    0.537688    0.206030    0.076179    0.075695
          107          42    0.537688    0.211055    0.078291    0.077796
          107          43    0.537688    0.216080    0.080422    0.079917
          107          44    0.537688    0.221106    0.082572    0.082057
          107          45    0.537688    0.226131    0.084741    0.084217
          107          46    0.537688    0.231156    0.086931    0.086398
          107          47    0.537688    0.236181    0.089142    0.088599
          107          48    0.537688    0.241206    0.091374    0.090822
          107          49    0.537688    0.246231    0.093628    0.093067
          107          50    0.537688    0.251256    0.095905    0.095335
          107          51    0.537688    0.256281    0.098204    0.097625
          107          52    0.537688    0.261307    0.100527    0.099940
          107          53    0.537688    0.266332    0.102874    0.102278
          107          54    0.537688    0.271357    0.105246    0.104641
          107          55    0.537688    0.276382    0.107642    0.107030
          107          56    0.537688    0.281407    0.110064    0.109444
          107          57    0.537688    0.286432    0.112513    0.111885
          107          58    0.537688    0.291457    0.114988    0.114352
          107          59    0.537688    0.296482    0.117491    0.116847
          107          60    0.537688    0.301508    0.120022    0.119371
          107          61    0.537688    0.306533    0.122581    0.121923
          107          62    0.537688    0.311558    0.125169    0.124504
          107          63    0.537688    0.316583    0.127787    0.127115
          107          64    0.537688    0.321608    0.130435    0.129756
          107          65    0.537688    0.326633    0.133114    0.132429
          107          66    0.537688    0.331658    0.135825    0.135133
          107          67    0.537688    0.336683    0.138567    0.137870
          107          68    0.537688    0.341709    0.141343    0.140639
          107          69    0.537688    0.346734    0.144151    0.143442
          107          70    0.537688    0.351759    0.146994    0.146279
          107          71    0.537688    0.356784    0.149871    0.149150
          107          72    0.537688    0.361809    0.152783    0.152057
          107          73    0.537688    0.366834    0.155731    0.155000
          107          74    0.537688    0.371859    0.158716    0.157980
          107          75    0.537688    0.376884    0.161738    0.160997
          107          76    0.537688    0.381910    0.164797    0.164052
          107          77    0.537688    0.386935    0.167895    0.167146
          107          78    0.537688    0.391960    0.171032    0.170279
          107          79    0.537688    0.396985    0.174209    0.173451
          107          80    0.537688    0.402010    0.177426    0.176665
          107          81    0.537688    0.407035    0.180685    0.179920
          107          82    0.537688    0.412060    0.183985    0.183216
          107          83    0.537688    0.417085    0.187328    0.186556
          107          84    0.537688    0.422111    0.190713    0.189939
          107          85    0.537688    0.427136    0.194143    0.193365
          107          86    0.537688    0.432161    0.197617    0.196837
          107          87    0.537688    0.437186    0.201137    0.200354
